iso,sex,year,bmi,lower95ci,upper95ci,obese_pc,obese_lower95ci,obese_upper95ci
MYS,Women,1984,22.04754545,20.66171373,23.4141042,0.040485244,0.022437186,0.063774064
MYS,Women,1985,22.19183459,20.88635191,23.47603642,0.042866529,0.024415329,0.066541739
MYS,Women,1986,22.33452108,21.10186655,23.53229823,0.045351994,0.026315303,0.069544516
MYS,Women,1987,22.47545949,21.32157469,23.60704755,0.04793932,0.028442206,0.07260509
MYS,Women,1988,22.61482732,21.52815862,23.6915491,0.050636776,0.030689418,0.075877073
MYS,Women,1989,22.75234783,21.72857587,23.75299158,0.053442987,0.032957744,0.079058197
MYS,Women,1990,22.88785563,21.9434335,23.82862453,0.056362794,0.035580164,0.082516568
MYS,Women,1991,23.02524928,22.14970279,23.899005,0.059495425,0.038306354,0.086311475
MYS,Women,1992,23.16411687,22.35416382,23.98336217,0.062844561,0.041026369,0.090241544
MYS,Women,1993,23.30417986,22.55420511,24.07386945,0.06640447,0.044018932,0.094488942
MYS,Women,1994,23.44467412,22.74561567,24.1622415,0.070173876,0.047080227,0.098920273
MYS,Women,1995,23.58563729,22.93470171,24.25296251,0.074158511,0.05030584,0.103425026
MYS,Women,1996,23.72694463,23.11888362,24.34088166,0.078367806,0.053533191,0.108319697
MYS,Women,1997,23.86857958,23.30956736,24.43586568,0.082796396,0.057414616,0.11311156
MYS,Women,1998,24.01005512,23.48744254,24.53461199,0.087439396,0.061514199,0.11835135
MYS,Women,1999,24.1505978,23.66811479,24.62666413,0.092290386,0.065680892,0.123604309
MYS,Women,2000,24.28951206,23.84624955,24.73582069,0.097328932,0.070291189,0.129244951
MYS,Women,2001,24.42472607,24.02053502,24.83793878,0.102434031,0.074972553,0.134642983
MYS,Women,2002,24.55663888,24.17956976,24.93919192,0.107602582,0.079784906,0.140430614
MYS,Women,2003,24.68533306,24.3270823,25.0455047,0.112838231,0.084643482,0.145640109
MYS,Women,2004,24.81145656,24.47548182,25.15735348,0.118138315,0.089344911,0.151428189
MYS,Women,2005,24.93602557,24.61543647,25.26807327,0.123498578,0.093963928,0.156714155
MYS,Women,2006,25.05939445,24.75060315,25.38152629,0.128898304,0.098776404,0.162785904
MYS,Women,2007,25.18250665,24.87173479,25.49804584,0.134341488,0.103841218,0.169100837
MYS,Women,2008,25.30571411,24.99502043,25.62984407,0.139845844,0.108637343,0.175107263
MYS,Women,2009,25.42984114,25.10942035,25.7627662,0.145418977,0.113256699,0.181780534
MYS,Women,2010,25.55496098,25.21985933,25.90146955,0.151070527,0.117852131,0.188744912
MYS,Women,2011,25.68074698,25.32266216,26.04510087,0.156783833,0.121845546,0.196157957
MYS,Women,2012,25.80701703,25.41413805,26.19390144,0.162560263,0.126131918,0.203325358
MYS,Women,2013,25.93292152,25.5058165,26.35560879,0.168411709,0.129896606,0.211545876
MYS,Women,2014,26.05849952,25.58857957,26.5222796,0.174338228,0.134038019,0.21938647
MYS,Women,2015,26.18244383,25.65323368,26.69107969,0.180341445,0.137626794,0.228348598
MYS,Women,2016,26.30422774,25.72044008,26.87670424,0.186385863,0.140330742,0.238533634
MDV,Women,1975,20.73414308,18.07564489,23.44412862,0.010235204,0.00313668,0.023852021
MDV,Women,1976,20.9107014,18.36853275,23.50509386,0.011071627,0.003591697,0.025026005
MDV,Women,1977,21.08910184,18.65490178,23.55410088,0.011995456,0.004147237,0.026357706
MDV,Women,1978,21.26812701,18.92176285,23.62035999,0.013007293,0.004693038,0.027886913
MDV,Women,1979,21.44701729,19.21348834,23.6913705,0.014106713,0.005353612,0.029233957
MDV,Women,1980,21.62434829,19.50635654,23.77718749,0.015292495,0.006082844,0.030967783
MDV,Women,1981,21.79656786,19.77406289,23.85787379,0.01652716,0.006850509,0.032663881
MDV,Women,1982,21.964133,20.03935135,23.93641665,0.017813288,0.007637913,0.034595004
MDV,Women,1983,22.12696829,20.28067947,24.00898504,0.019154012,0.008450367,0.036490163
MDV,Women,1984,22.28581483,20.51641215,24.07882715,0.020551322,0.009333185,0.038270757
MDV,Women,1985,22.44106813,20.74588541,24.14344286,0.022008732,0.010237187,0.040185049
MDV,Women,1986,22.5879738,20.97794154,24.21855806,0.023465012,0.011258005,0.042125312
MDV,Women,1987,22.72761749,21.1888602,24.28135731,0.024921791,0.012214273,0.044237926
MDV,Women,1988,22.8607927,21.37787667,24.33749251,0.026385451,0.013211567,0.046375332
MDV,Women,1989,22.98873767,21.57496568,24.38993615,0.027860945,0.014218413,0.048462488
MDV,Women,1990,23.11227345,21.7510165,24.44176506,0.029354726,0.015190284,0.050935698
MDV,Women,1991,23.23153086,21.92976869,24.49030071,0.030865252,0.016289171,0.052883926
MDV,Women,1992,23.34775834,22.11971788,24.54283037,0.032403008,0.017440997,0.054871548
MDV,Women,1993,23.46159335,22.2996176,24.59634228,0.033975025,0.018558053,0.056786531
MDV,Women,1994,23.57296349,22.47266069,24.65392254,0.035597778,0.019720746,0.058868106
MDV,Women,1995,23.6832781,22.62902424,24.71109679,0.037282155,0.020885246,0.060999193
MDV,Women,1996,23.79583745,22.8020555,24.78314002,0.03911114,0.022243052,0.063517699
MDV,Women,1997,23.91045996,22.97299457,24.84313703,0.04108787,0.023785884,0.06591945
MDV,Women,1998,24.02697338,23.14294956,24.90366601,0.043210183,0.025194608,0.068581736
MDV,Women,1999,24.1450089,23.30844443,24.96432686,0.045483862,0.02688432,0.071810684
MDV,Women,2000,24.26374043,23.45591047,25.04087983,0.047906548,0.028626886,0.074600233
MDV,Women,2001,24.38794385,23.62018907,25.12538878,0.050623037,0.030652666,0.078033288
MDV,Women,2002,24.51721752,23.78398916,25.22567403,0.053627798,0.032859869,0.081693768
MDV,Women,2003,24.65002074,23.9568311,25.33583059,0.056906843,0.035357175,0.086031534
MDV,Women,2004,24.78645098,24.12105184,25.44859357,0.060452413,0.037991419,0.090862852
MDV,Women,2005,24.92621585,24.29092504,25.55193936,0.064249476,0.040921721,0.095820867
MDV,Women,2006,25.0694067,24.45554396,25.68205128,0.068293414,0.043759754,0.101091563
MDV,Women,2007,25.21543231,24.60966615,25.82417288,0.072566712,0.046841476,0.106388079
MDV,Women,2008,25.36412767,24.76348401,25.98132515,0.077059488,0.050158945,0.112262032
MDV,Women,2009,25.51468347,24.8989211,26.14449413,0.081759921,0.053565968,0.118564511
MDV,Women,2010,25.66646261,25.02270936,26.32323384,0.086643847,0.0572556,0.125199977
MDV,Women,2011,25.81824201,25.14039504,26.51841136,0.091661168,0.060529248,0.132183901
MDV,Women,2012,25.96945743,25.2310784,26.72414583,0.096812351,0.063883153,0.139285159
MDV,Women,2013,26.11903275,25.32576118,26.93537225,0.102109423,0.066979478,0.146891908
MDV,Women,2014,26.26737185,25.39299195,27.1606703,0.107554841,0.070380711,0.15578202
MDV,Women,2015,26.41361969,25.45663881,27.37454191,0.113141612,0.073249412,0.163917071
MDV,Women,2016,26.55675736,25.51425699,27.60228926,0.118840792,0.076896158,0.17312735
MLI,Women,1975,18.29574459,15.86252522,20.72184728,0.015169787,0.005134339,0.032981544
MLI,Women,1976,18.42398898,16.12930985,20.71448097,0.016016675,0.005715843,0.033964054
MLI,Women,1977,18.55266371,16.40353228,20.73570039,0.016925556,0.006409688,0.035063314
MLI,Women,1978,18.68066622,16.64186181,20.73526542,0.017896566,0.00703985,0.035950524
MLI,Women,1979,18.80853455,16.90108497,20.74268032,0.018934167,0.00778797,0.036978182
MLI,Women,1980,18.93603109,17.11410058,20.75942793,0.020034993,0.008552562,0.03800427
MLI,Women,1981,19.0639327,17.36454764,20.78434748,0.021207901,0.009435419,0.039519289
MLI,Women,1982,19.19174068,17.58204243,20.80031774,0.022456983,0.010311997,0.04140592
MLI,Women,1983,19.31981476,17.82690383,20.83173298,0.023782912,0.011260861,0.042832015
MLI,Women,1984,19.44778915,18.02700546,20.86982534,0.025189954,0.012327367,0.044776512
MLI,Women,1985,19.57517124,18.24058086,20.91248496,0.026674669,0.01340973,0.046370381
MLI,Women,1986,19.70189795,18.44839104,20.96561245,0.028233966,0.014695465,0.048327869
MLI,Women,1987,19.82749287,18.6356776,21.01645011,0.029871191,0.015933754,0.050009297
MLI,Women,1988,19.95249294,18.83518983,21.07964679,0.031586907,0.017166799,0.052465443
MLI,Women,1989,20.07691627,19.01410759,21.13790125,0.033386461,0.018414654,0.054958009
MLI,Women,1990,20.20111856,19.20229954,21.20415906,0.03526819,0.019854142,0.05701549
MLI,Women,1991,20.32451867,19.38448255,21.2590738,0.037234685,0.021236764,0.059378079
MLI,Women,1992,20.44748419,19.56150019,21.32390179,0.039289236,0.02280102,0.061875716
MLI,Women,1993,20.57032585,19.73559282,21.40718912,0.041429456,0.024402725,0.064625556
MLI,Women,1994,20.69376205,19.90278576,21.48103989,0.043671349,0.026039012,0.067370639
MLI,Women,1995,20.81967999,20.06974684,21.5750787,0.046019581,0.027943991,0.07012255
MLI,Women,1996,20.94927096,20.23664687,21.65853192,0.04850469,0.029820962,0.073208357
MLI,Women,1997,21.08289033,20.4097142,21.75724522,0.051138614,0.031965381,0.07636362
MLI,Women,1998,21.22073211,20.57832673,21.865029,0.053922646,0.034175103,0.079542465
MLI,Women,1999,21.36175312,20.74011252,21.98491722,0.05685639,0.036501954,0.082839929
MLI,Women,2000,21.5044058,20.89913543,22.1210143,0.059935235,0.038871557,0.086814574
MLI,Women,2001,21.64710679,21.04617566,22.2455292,0.063184845,0.041291653,0.090407819
MLI,Women,2002,21.7876761,21.19476512,22.37415843,0.066603495,0.044074124,0.094117993
MLI,Women,2003,21.92466825,21.33675974,22.50051673,0.070185281,0.046767032,0.09813558
MLI,Women,2004,22.05609773,21.46272359,22.64597003,0.073930883,0.049732757,0.102357836
MLI,Women,2005,22.18063892,21.579825,22.78273453,0.077821754,0.052933118,0.107333052
MLI,Women,2006,22.29891611,21.68949006,22.91162115,0.081853597,0.056051866,0.112298827
MLI,Women,2007,22.4106229,21.78770055,23.04629172,0.086020731,0.059078591,0.117590979
MLI,Women,2008,22.51540854,21.86953106,23.16216985,0.090318503,0.062402379,0.123226173
MLI,Women,2009,22.61361917,21.94685178,23.27964802,0.09473806,0.065757158,0.128891898
MLI,Women,2010,22.70561165,22.01288498,23.39145776,0.099281607,0.069053298,0.13489867
MLI,Women,2011,22.79269585,22.05337983,23.50959732,0.103953738,0.072374511,0.140421664
MLI,Women,2012,22.87515798,22.09135799,23.63257204,0.108739977,0.075731287,0.146705288
MLI,Women,2013,22.95449846,22.13612092,23.76020553,0.113653955,0.07907384,0.153465904
MLI,Women,2014,23.03220624,22.15437032,23.88760941,0.118706313,0.081868658,0.160898177
MLI,Women,2015,23.10811372,22.14816705,24.01523537,0.123891948,0.084451478,0.168895486
MLI,Women,2016,23.18221551,22.14015495,24.15368308,0.129201662,0.08731067,0.177276901
MLT,Women,1975,26.85501144,24.82065503,28.92804701,0.198232299,0.125454755,0.283864595
MLT,Women,1976,26.84068761,24.91665632,28.80648692,0.200007245,0.129185372,0.282570987
MLT,Women,1977,26.82675872,24.97528892,28.68415925,0.20184506,0.131873138,0.280764486
MLT,Women,1978,26.81352578,25.06501508,28.55886938,0.203749362,0.135764971,0.280779589
MLT,Women,1979,26.80143789,25.11279887,28.49013993,0.205721344,0.138319631,0.281568969
MLT,Women,1980,26.79102583,25.1619847,28.41519151,0.207757638,0.141403378,0.281644936
MLT,Women,1981,26.78222662,25.21135176,28.36090816,0.209845595,0.144602624,0.282913703
MLT,Women,1982,26.77507661,25.26206045,28.30503874,0.211969026,0.147608986,0.284643171
MLT,Women,1983,26.7697722,25.28505464,28.24119307,0.2141157,0.150851365,0.285440536
MLT,Women,1984,26.76580826,25.30333612,28.20323535,0.216288574,0.153743889,0.286749338
MLT,Women,1985,26.76296682,25.31807449,28.16923107,0.218486041,0.156691655,0.288570324
MLT,Women,1986,26.76216387,25.33111771,28.16378827,0.220778422,0.159645041,0.290526395
MLT,Women,1987,26.76384933,25.37546233,28.16346117,0.223160399,0.161649577,0.292785203
MLT,Women,1988,26.76787878,25.35698318,28.16329832,0.225623572,0.164570855,0.294552507
MLT,Women,1989,26.77447758,25.35139119,28.18790012,0.228151224,0.166711613,0.296730658
MLT,Women,1990,26.78337468,25.34297355,28.22035909,0.230735588,0.169704317,0.298542349
MLT,Women,1991,26.79380102,25.33695923,28.25769125,0.233350685,0.171827926,0.301246867
MLT,Women,1992,26.80608243,25.32537146,28.29152616,0.235996404,0.174456872,0.303310503
MLT,Women,1993,26.81915369,25.32441341,28.33527382,0.238654343,0.177217331,0.306239926
MLT,Women,1994,26.8332164,25.3195634,28.36729926,0.241319125,0.179715559,0.308743643
MLT,Women,1995,26.84844592,25.30402052,28.40826289,0.243977817,0.181731545,0.31152121
MLT,Women,1996,26.86577119,25.28358629,28.46401619,0.246717476,0.184873028,0.314437175
MLT,Women,1997,26.88325543,25.26966062,28.51919835,0.249513565,0.187558352,0.316701671
MLT,Women,1998,26.90017796,25.24030742,28.59520363,0.25235771,0.18983198,0.318523476
MLT,Women,1999,26.91541213,25.21305547,28.66082808,0.255218843,0.192258195,0.321573616
MLT,Women,2000,26.92884591,25.18460081,28.71108898,0.258102245,0.194620869,0.324328749
MLT,Women,2001,26.93880293,25.14510494,28.76722169,0.260953959,0.19734069,0.327470085
MLT,Women,2002,26.94519229,25.12007509,28.81172285,0.263739358,0.200222875,0.330069191
MLT,Women,2003,26.94757798,25.07807384,28.86374749,0.266468107,0.203115598,0.332699832
MLT,Women,2004,26.94553204,25.04571845,28.92743475,0.269129439,0.205800849,0.335743154
MLT,Women,2005,26.93911217,24.97281139,28.96333877,0.271720412,0.207751859,0.339059116
MLT,Women,2006,26.92795201,24.91098962,29.00172818,0.274227144,0.20935637,0.342504289
MLT,Women,2007,26.91297693,24.83637964,29.05608515,0.27665887,0.21062258,0.345604912
MLT,Women,2008,26.89361331,24.73575249,29.08798041,0.279011622,0.211541696,0.348945592
MLT,Women,2009,26.86949945,24.65331105,29.10502687,0.281309623,0.212055182,0.352313356
MLT,Women,2010,26.83994005,24.54290292,29.11922068,0.283566714,0.212851323,0.356021446
MLT,Women,2011,26.80567622,24.43654422,29.13372091,0.285757521,0.213313254,0.359724285
MLT,Women,2012,26.76736749,24.31584717,29.17642322,0.28790744,0.214511962,0.363699682
MLT,Women,2013,26.72691635,24.20735165,29.21318838,0.290013539,0.215038731,0.367792703
MLT,Women,2014,26.68450832,24.07134489,29.22975558,0.292099316,0.215265556,0.371699419
MLT,Women,2015,26.6409602,23.92211404,29.29447936,0.294183343,0.215457895,0.37663132
MLT,Women,2016,26.59676335,23.78114092,29.35964426,0.296259332,0.214390282,0.381547273
MHL,Women,1975,27.36683752,24.71466701,30.02848635,0.358818254,0.252327349,0.470243029
MHL,Women,1976,27.55043671,24.99806121,30.11491824,0.368602275,0.26478644,0.476351941
MHL,Women,1977,27.71043317,25.2486953,30.18453036,0.376935094,0.275579425,0.481478542
MHL,Women,1978,27.8500291,25.48582549,30.23081835,0.384047438,0.285508235,0.485935313
MHL,Women,1979,27.97352081,25.68462355,30.23758933,0.390159145,0.294398167,0.489173328
MHL,Women,1980,28.08395619,25.91262015,30.25219778,0.39547709,0.301529802,0.49218908
MHL,Women,1981,28.19588203,26.11407673,30.26538467,0.400959164,0.308627984,0.495033985
MHL,Women,1982,28.31017844,26.33875785,30.30030863,0.406674434,0.316309127,0.499171147
MHL,Women,1983,28.42680497,26.5322419,30.33811065,0.412618236,0.322259013,0.503432376
MHL,Women,1984,28.54604696,26.73043554,30.39181377,0.418849003,0.330310981,0.508056196
MHL,Women,1985,28.6677107,26.91244474,30.43880665,0.425370547,0.336978658,0.512923218
MHL,Women,1986,28.7912459,27.09474146,30.50106901,0.432146765,0.344257066,0.518496005
MHL,Women,1987,28.91538715,27.28778889,30.5701029,0.439091234,0.352330043,0.524193358
MHL,Women,1988,29.03878486,27.45935387,30.61668493,0.446100319,0.360437457,0.53024852
MHL,Women,1989,29.15955998,27.63698094,30.66734253,0.453131898,0.368668122,0.53696846
MHL,Women,1990,29.27689338,27.82471574,30.72258532,0.460101915,0.376544671,0.543547581
MHL,Women,1991,29.38655419,27.98896044,30.78094693,0.466761485,0.384051742,0.548744502
MHL,Women,1992,29.48885347,28.14279411,30.82917795,0.473154098,0.391398953,0.55363409
MHL,Women,1993,29.58407579,28.28981409,30.86626318,0.479279881,0.397713155,0.559632584
MHL,Women,1994,29.67253402,28.44072477,30.89289298,0.485182972,0.403831323,0.5647683
MHL,Women,1995,29.75433918,28.57527124,30.92708699,0.490895843,0.410524323,0.570175134
MHL,Women,1996,29.8303254,28.70654477,30.95842822,0.496440681,0.416618224,0.574751603
MHL,Women,1997,29.90116263,28.82765773,30.97980193,0.50186109,0.423612722,0.579988435
MHL,Women,1998,29.96737502,28.93674354,31.00651724,0.50717424,0.428893281,0.58453486
MHL,Women,1999,30.02929619,29.01820945,31.03281608,0.512378425,0.434759977,0.589663463
MHL,Women,2000,30.0872937,29.10393757,31.06261784,0.517512116,0.440461512,0.593423881
MHL,Women,2001,30.14096523,29.1756336,31.10947802,0.522566202,0.445468135,0.598013562
MHL,Women,2002,30.19108029,29.23521683,31.1664086,0.527538511,0.451447804,0.60125068
MHL,Women,2003,30.23796734,29.27860905,31.20849807,0.532432265,0.456895466,0.605327995
MHL,Women,2004,30.28152048,29.29447228,31.2679678,0.537265646,0.462749259,0.610425388
MHL,Women,2005,30.32118427,29.291517,31.3342047,0.542030355,0.467534954,0.615479255
MHL,Women,2006,30.3573397,29.28838302,31.4049217,0.546723019,0.472120753,0.620242318
MHL,Women,2007,30.39151302,29.2652549,31.4772487,0.551347595,0.476470393,0.625378693
MHL,Women,2008,30.42450344,29.23440479,31.56925446,0.555922702,0.481559216,0.630736136
MHL,Women,2009,30.45656149,29.21225185,31.66928317,0.560433043,0.485723652,0.635970461
MHL,Women,2010,30.48791087,29.20283542,31.77744177,0.564873873,0.489059041,0.640418856
MHL,Women,2011,30.5186004,29.13929599,31.88309588,0.56923248,0.492949494,0.644649416
MHL,Women,2012,30.5491031,29.08508089,31.99735265,0.573548671,0.49660711,0.649462822
MHL,Women,2013,30.57914121,29.00011172,32.1197836,0.577805146,0.499693575,0.654906283
MHL,Women,2014,30.60923354,28.92874831,32.27713309,0.582000905,0.502111252,0.660650211
MHL,Women,2015,30.63869652,28.83887105,32.40267301,0.586151368,0.504558728,0.665994823
MHL,Women,2016,30.66769672,28.75266595,32.52866986,0.590231549,0.507740075,0.672647095
MRT,Women,1975,21.10215669,18.29180502,23.77688123,0.020349819,0.007340069,0.044044
MRT,Women,1976,21.28979245,18.60034772,23.83443653,0.022012533,0.008347509,0.046054224
MRT,Women,1977,21.47765079,18.91556216,23.90371066,0.023834735,0.009567088,0.04807922
MRT,Women,1978,21.66484753,19.2226793,23.99454907,0.025819128,0.010845235,0.050541052
MRT,Women,1979,21.85163326,19.52499224,24.08789681,0.027972243,0.012324709,0.053143335
MRT,Women,1980,22.03692522,19.84050474,24.15831298,0.030292477,0.013887217,0.056246624
MRT,Women,1981,22.22232205,20.11415205,24.23445385,0.032807089,0.01561364,0.059689046
MRT,Women,1982,22.4074268,20.40223473,24.32947879,0.035523187,0.017526089,0.063146444
MRT,Women,1983,22.59196624,20.68444833,24.42872171,0.038446921,0.019629046,0.06697431
MRT,Women,1984,22.77498428,20.96681587,24.51733199,0.041580019,0.021898397,0.071153554
MRT,Women,1985,22.95601607,21.23039858,24.61310031,0.04491613,0.024287377,0.075026848
MRT,Women,1986,23.13270579,21.49632146,24.71185573,0.048404952,0.026787375,0.079345768
MRT,Women,1987,23.30522169,21.74239374,24.8247469,0.052040341,0.029350765,0.083869212
MRT,Women,1988,23.47405474,21.97163277,24.92914946,0.055823165,0.032204352,0.088750067
MRT,Women,1989,23.63890759,22.19873972,25.04137989,0.059749394,0.035021065,0.093597503
MRT,Women,1990,23.80027615,22.44261124,25.13481305,0.063817459,0.038130522,0.098612073
MRT,Women,1991,23.95413584,22.65580661,25.24630629,0.067903529,0.0410968,0.103888961
MRT,Women,1992,24.10198021,22.87140879,25.32879312,0.072004857,0.044233336,0.10868331
MRT,Women,1993,24.24462068,23.06372842,25.42613203,0.076136226,0.047211887,0.113867111
MRT,Women,1994,24.38316653,23.2543118,25.52323319,0.080319786,0.050464817,0.118886865
MRT,Women,1995,24.519833,23.43342215,25.6066501,0.084573807,0.053725527,0.123620892
MRT,Women,1996,24.65603509,23.60960038,25.70413261,0.088898877,0.056892675,0.12853794
MRT,Women,1997,24.79251366,23.7921453,25.79556248,0.093322379,0.0607523,0.133949533
MRT,Women,1998,24.92990886,23.95992645,25.90063933,0.097846554,0.0646777,0.139062926
MRT,Women,1999,25.06794843,24.11695562,26.01419274,0.102475217,0.068214003,0.144806843
MRT,Women,2000,25.2055842,24.27323649,26.13531434,0.107219846,0.072056433,0.150581905
MRT,Women,2001,25.34113129,24.41684141,26.25135295,0.112084612,0.075654633,0.156120798
MRT,Women,2002,25.47291283,24.55389272,26.37379533,0.117055944,0.079762852,0.162262349
MRT,Women,2003,25.59997798,24.67694877,26.51398784,0.12212955,0.083812518,0.168359607
MRT,Women,2004,25.72145181,24.77706196,26.6507631,0.127298545,0.088214937,0.174059181
MRT,Women,2005,25.83637676,24.85459612,26.78629784,0.132544858,0.092385265,0.180698218
MRT,Women,2006,25.94476994,24.90862569,26.91942654,0.137832755,0.096775514,0.186656699
MRT,Women,2007,26.04685663,24.96776393,27.06206651,0.143161488,0.100821805,0.193043758
MRT,Women,2008,26.14292469,25.00925566,27.21222317,0.148523807,0.105199137,0.199444382
MRT,Women,2009,26.23299341,25.03790745,27.370601,0.153918414,0.109274193,0.206195016
MRT,Women,2010,26.31793268,25.04382739,27.52852348,0.159353404,0.113338294,0.213314505
MRT,Women,2011,26.39805055,25.05406757,27.67562379,0.164802294,0.117761266,0.220146277
MRT,Women,2012,26.4735787,25.03217854,27.84359378,0.170274826,0.120764614,0.227660732
MRT,Women,2013,26.54626601,25.01634281,27.99209495,0.175791245,0.124314988,0.235840041
MRT,Women,2014,26.61710972,25.01299869,28.15793778,0.181346367,0.127319893,0.243803937
MRT,Women,2015,26.68662555,24.99166625,28.32311712,0.186947571,0.130069693,0.251692
MRT,Women,2016,26.75406167,24.96671853,28.4894271,0.192563586,0.132581363,0.260435053
MUS,Women,1975,23.04832961,21.31492596,24.75045681,0.048156548,0.022244562,0.088238789
MUS,Women,1976,23.15582179,21.54560807,24.7467887,0.050047991,0.023993412,0.089364319
MUS,Women,1977,23.25491293,21.74171684,24.74766491,0.051829555,0.02569281,0.090510275
MUS,Women,1978,23.34727745,21.96121576,24.7288948,0.053527919,0.02714955,0.091502793
MUS,Women,1979,23.43498369,22.15749379,24.71247321,0.055169778,0.028737253,0.09266902
MUS,Women,1980,23.51915679,22.34348202,24.68498926,0.056788534,0.030395261,0.093421762
MUS,Women,1981,23.60271613,22.53053024,24.67384745,0.058449392,0.032128012,0.094260817
MUS,Women,1982,23.68635418,22.6949879,24.67649645,0.060160284,0.033679629,0.095521093
MUS,Women,1983,23.77027148,22.86598051,24.68053146,0.061929432,0.035374738,0.097183821
MUS,Women,1984,23.85557343,23.01796093,24.67554706,0.063775511,0.037078491,0.098707989
MUS,Women,1985,23.9411434,23.17791056,24.70623096,0.065704402,0.038739002,0.100906363
MUS,Women,1986,24.030514,23.32340056,24.73133335,0.06782024,0.040766906,0.102651251
MUS,Women,1987,24.12305484,23.47157624,24.76782391,0.070108034,0.042916853,0.105408366
MUS,Women,1988,24.21802815,23.6047031,24.81270398,0.07255988,0.045175355,0.107656375
MUS,Women,1989,24.31471535,23.73011109,24.8802031,0.075161685,0.047403588,0.110646741
MUS,Women,1990,24.4117437,23.85508414,24.96086801,0.077896739,0.049851718,0.11396717
MUS,Women,1991,24.50422526,23.97724456,25.02945089,0.080630183,0.052064896,0.11714913
MUS,Women,1992,24.59165287,24.08056772,25.10297571,0.083345977,0.054486996,0.120343588
MUS,Women,1993,24.6742636,24.17057996,25.17670658,0.086059831,0.056856766,0.123243775
MUS,Women,1994,24.75269651,24.24649704,25.2564894,0.088777346,0.059236264,0.126410344
MUS,Women,1995,24.82768336,24.31384761,25.32626202,0.091507109,0.061540833,0.129273407
MUS,Women,1996,24.90000747,24.38534418,25.41100618,0.094251663,0.063704014,0.131972345
MUS,Women,1997,24.97059214,24.44898847,25.48616476,0.097024393,0.065845019,0.13512403
MUS,Women,1998,25.03912775,24.51034855,25.55813154,0.099840877,0.068356343,0.138731073
MUS,Women,1999,25.10639456,24.56330596,25.63603644,0.102716855,0.070551989,0.141313607
MUS,Women,2000,25.17252743,24.62056935,25.713304,0.105668866,0.072923715,0.144928325
MUS,Women,2001,25.2366392,24.67390724,25.78652653,0.108680603,0.07516718,0.148094412
MUS,Women,2002,25.29832237,24.72175132,25.86171233,0.111742698,0.077666291,0.151798002
MUS,Women,2003,25.35791415,24.75775827,25.93735649,0.114871511,0.080441866,0.15546857
MUS,Women,2004,25.41533303,24.79553123,26.01042221,0.118068354,0.083294523,0.159243976
MUS,Women,2005,25.46970223,24.83170423,26.08627432,0.121326022,0.085766623,0.163163265
MUS,Women,2006,25.52233917,24.86999989,26.15711283,0.12465987,0.088239059,0.167469374
MUS,Women,2007,25.57413372,24.89400223,26.23952688,0.128077603,0.091154319,0.171892526
MUS,Women,2008,25.62546075,24.90752033,26.32173726,0.131586087,0.093810658,0.17665887
MUS,Women,2009,25.67673019,24.90063866,26.40117207,0.135175328,0.096434003,0.181781335
MUS,Women,2010,25.72886793,24.90416133,26.50955928,0.138869326,0.098993853,0.186239751
MUS,Women,2011,25.78264114,24.91303088,26.61312805,0.142681679,0.101580619,0.19227108
MUS,Women,2012,25.8377302,24.90974057,26.7150554,0.146617004,0.104266864,0.198431207
MUS,Women,2013,25.89396804,24.90296587,26.83610417,0.150656995,0.106411133,0.20530605
MUS,Women,2014,25.95119396,24.90027964,26.97333395,0.154815084,0.108745774,0.212221383
MUS,Women,2015,26.00909364,24.8817849,27.10323074,0.159094909,0.11090718,0.219796711
MUS,Women,2016,26.06693249,24.85179366,27.25738268,0.163525243,0.112970136,0.227010339
MEX,Women,1975,22.85074725,20.84334293,24.71822787,0.135120769,0.07832296,0.203198609
MEX,Women,1976,23.05016537,21.18571721,24.81178548,0.139766553,0.083930831,0.206150625
MEX,Women,1977,23.24726801,21.51137014,24.8915772,0.144471179,0.090325804,0.208712105
MEX,Women,1978,23.44204267,21.80812739,24.97417787,0.149235502,0.096003339,0.211647714
MEX,Women,1979,23.63455446,22.11718198,25.07625807,0.154066879,0.101449836,0.214803684
MEX,Women,1980,23.82547624,22.40960697,25.16577385,0.158966652,0.107409757,0.218116761
MEX,Women,1981,24.01358276,22.70849117,25.25416153,0.163872248,0.113447153,0.222402338
MEX,Women,1982,24.1994051,23.00042404,25.3317212,0.168773411,0.119237503,0.225775635
MEX,Women,1983,24.38386003,23.27251929,25.41974686,0.173681328,0.124746607,0.228992903
MEX,Women,1984,24.5666728,23.55331798,25.52361102,0.178604475,0.130228793,0.232194799
MEX,Women,1985,24.7483651,23.82224429,25.61888787,0.183560866,0.135957788,0.23640506
MEX,Women,1986,24.92886654,24.08590173,25.73943767,0.188524564,0.14173827,0.240025248
MEX,Women,1987,25.10888226,24.34342715,25.85104123,0.193497324,0.147371754,0.24440588
MEX,Women,1988,25.28894919,24.59387024,25.95894075,0.198490691,0.152691222,0.248777751
MEX,Women,1989,25.46938824,24.84221953,26.0830421,0.203512613,0.158093591,0.252865697
MEX,Women,1990,25.65045391,25.08720891,26.2160584,0.208566442,0.163816068,0.256297366
MEX,Women,1991,25.82976619,25.31632406,26.35092678,0.213631433,0.170003339,0.260713234
MEX,Women,1992,26.00689029,25.52445844,26.48812858,0.218693433,0.175685829,0.264501719
